Id,Label
210,0.9652193
211,0.71920687
212,0.91636074
213,0.048268303
214,0.33217263
215,0.53560513
216,0.005634081
217,0.8285723
218,0.91496974
219,0.99601656
220,0.014722824
221,0.9488398
222,0.4109006
223,0.9055709
224,0.93579805
225,0.36940777
226,0.9996563
227,0.9177354
228,0.7251488
229,0.8684009
230,0.97103137
231,0.8283332
232,0.85151386
233,0.35807216
234,0.41365063
235,0.8161781
236,0.30126837
237,0.963919
238,0.57296354
239,0.48291105
240,0.9992483
241,0.2331839
242,0.97469133
243,0.051905274
244,0.5915945
245,0.1540376
246,0.35657775
247,0.9869511
248,0.8581795
249,0.009682942
250,0.86466444
251,0.020653317
252,0.87137085
253,0.8922546
254,0.50490814
255,0.8353642
256,0.34608606
257,0.8758691
258,0.00011531837
259,0.34917077
260,0.9693359
261,0.91067183
262,0.99996936
263,0.23157138
264,0.50568867
265,0.07316724
266,0.95658535
267,0.12307854
268,0.8901363
269,0.98594135
270,0.23312236
271,0.4400538
272,0.9422857
273,5.5152825e-05
274,0.896102
275,0.94157916
276,0.89386046
277,0.9978193
278,0.21291061
279,0.014979466
280,0.99873406
281,0.9313075
282,0.99999654
283,0.5050496
284,0.8339112
285,0.4833953
286,0.97707146
287,0.9357202
288,0.4171854
289,0.8295993
290,0.93732554
291,0.3671194
292,0.9965199
293,0.15442993
294,0.9859533
295,0.48403907
296,0.28173777
297,0.263439
298,0.36729676
299,0.9137963
300,0.9964713
301,0.99932384
302,0.8661581
303,0.8088455
304,0.9449046
305,0.97428495
306,0.096263714
307,0.93988776
308,0.97728866
309,0.90862983
310,0.9995808
311,0.9999659
312,0.43195975
313,0.34437877
314,0.17271285
315,0.30393046
316,0.9972579
317,0.986317
318,0.45805216
319,0.865772
320,0.9654358
321,0.9132363
322,0.064594604
323,0.3906006
324,0.99975735
325,0.9996711
326,0.8753946
327,0.951352
328,0.8306281
329,0.0027752854
330,0.15899067
331,0.92674446
332,0.8577353
333,0.4475387
334,0.7938637
335,0.00022874014
336,0.9739717
337,0.002464138
338,0.9961062
339,0.18790649
340,0.9865587
341,0.9530699
342,0.013360138
343,0.3728916
344,0.35714453
345,0.20104109
346,0.27837414
347,0.5367345
348,0.018602971
349,0.11332372
350,0.09984657
351,0.9853477
352,0.98587114
353,0.2517941
354,0.3086668
355,0.025767142
356,0.44029626
357,0.8763405
358,0.26240328
359,0.079889536
360,0.99166894
361,0.31345168
362,0.9620279
363,0.98590565
364,0.0039732624
365,0.975546
366,0.48322365
367,0.99955124
368,0.7155425
369,0.99997616
370,0.74243313
371,0.9296509
372,0.9999871
373,0.9998355
374,0.9692435
375,0.9760765
376,0.90932274
377,0.9117511
378,0.5146213
379,0.9142949
380,0.9164383
381,0.003988283
382,0.9935869
383,0.10724704
384,0.9970866
385,0.9818195
386,0.7531423
387,0.8618461
388,0.071103066
389,0.8195198
390,0.99855095
391,0.07071415
392,0.96359354
393,0.32215673
394,0.7290936
395,0.301629
396,0.23580533
397,0.48292717
398,0.4418662
399,0.06766783
400,0.48713377
401,0.50177896
402,0.9066489
403,0.5755238
404,0.41596833
405,0.9725351
406,0.9417695
407,0.043551512
408,0.008617365
409,0.28135344
410,0.43568245
411,0.86824256
412,0.99957985
413,0.058410913
414,0.0073934686
415,0.91565204
416,0.03528073
417,0.31372684
418,0.9215008
419,0.4027908
420,0.0028361564
421,0.4757423
422,0.051864807
423,0.48010337
424,0.26146883
425,0.8459139
426,0.030529778
427,0.4822488
428,0.89252645
429,0.9999738
430,0.9948407
431,0.8276105
432,0.94974214
433,0.027902741
434,0.99999297
435,0.97673076
436,0.8849548
437,0.955355
438,0.85897976
439,0.78224385
440,0.8355032
441,0.15673682
442,0.010841487
443,0.9954574
444,0.2554983
445,0.47705004
446,0.7499518
447,0.8462806
448,0.99139893
449,0.89756274
450,0.23633389
451,0.97444236
452,0.9494759
453,0.9998449
454,0.9493123
455,0.87199485
456,0.9845383
457,0.0059972247
458,0.99631184
459,0.17422846
460,0.8984852
461,0.9175824
462,0.500018
463,0.8155544
464,0.933448
465,0.8923098
466,0.059158493
467,0.20230028
468,0.012713003
469,0.7697131
470,0.9572241
471,0.9456598
472,0.5124653
473,0.9781185
474,0.49004734
475,0.6493177
476,0.5503734
477,0.04593058
478,0.17896794
479,0.0025033776
480,0.99188775
481,0.1361592
482,0.3306705
483,0.71333224
484,0.43952233
485,0.91965556
486,0.93525594
487,0.087670684
488,0.46180588
489,0.9624843
490,0.1946104
491,0.12308715
492,0.9999745
493,0.051164705
494,0.9999244
495,0.45641458
496,0.9995097
497,0.97464526
498,0.97299653
499,0.05072265
500,0.9165794
501,0.25396737
502,0.768164
503,0.8127256
504,0.47732642
505,0.99975926
506,0.92588615
507,0.32551646
508,0.9610257
509,0.9844876
510,8.782835e-05
511,8.3963505e-06
512,0.3374636
513,0.97666174
514,0.0010711199
515,0.6483866
516,0.93935484
517,0.98249185
518,0.9790644
519,0.99914885
520,0.030227695
521,0.9091032
522,0.0002648308
523,0.9123934
524,0.8540308
525,0.99393374
526,0.25504953
527,0.98062176
528,0.92241925
529,0.80132645
530,0.98294467
531,0.5145905
532,0.91181713
533,7.643187e-05
534,0.4412046
535,0.9652501
536,0.3396001
537,0.57781416
538,0.8022799
539,0.97879535
540,0.028420046
541,0.15001446
542,0.9888397
543,0.90614146
544,0.9988194
545,0.9630281
546,0.9273717
547,0.9626311
548,0.42289415
549,0.5791183
550,0.92599374
551,0.014769718
552,0.99755305
553,0.97612107
554,0.992128
555,0.95969856
556,0.736803
557,0.9997993
558,0.8789362
559,0.9360551
560,0.67965764
561,0.5817791
562,0.41679528
563,0.7754052
564,0.3224625
565,0.5357325
566,0.32968792
567,0.95229685
568,0.34548783
569,0.42624104
570,0.99844366
571,0.99957305
572,0.2277469
573,0.902636
574,0.97300285
575,0.9721842
576,0.9993476
577,0.9772544
578,0.18437262
579,0.9993352
580,0.7586372
581,0.043569572
582,0.8761066
583,0.9660819
584,0.96638185
585,0.0014643088
586,0.9168132
587,0.9295624
588,0.21071334
589,0.97503835
590,0.0034801667
591,0.98554796
592,0.46582663
593,0.9631006
594,0.3148139
595,0.47801778
596,0.85572594
597,0.9693414
598,0.91859394
599,0.9767444
600,0.9761186
601,0.41204202
602,0.91565114
603,0.9993711
604,0.03312934
605,0.9665005
606,0.12077992
607,0.90167016
608,0.9679597
609,0.6806164
610,0.9983144
611,0.9957768
612,0.4820484
613,0.022343902
614,0.9524582
615,0.10405789
616,0.97921115
617,0.99542075
618,0.9880399
619,0.6164867
620,0.9128701
621,0.43768895
622,0.9862039
623,0.073973306
624,0.9105384
625,0.99775666
626,0.6816
627,0.83485734
628,0.94226307
629,0.9078694
630,0.10786519
631,0.9765831
632,0.4095101
633,0.9006972
634,0.38260093
635,0.98880017
636,0.96830094
637,0.50379866
638,0.25205347
639,0.85022473
640,0.9834848
641,0.09623746
642,0.8543219
643,0.98692465
644,0.9502413
645,0.99058247
646,0.50609267
647,0.9620265
648,0.69019276
649,0.29065034
650,0.30475944
651,0.99733067
652,0.9999703
653,0.4391868
654,0.9195533
655,0.43405932
656,0.9990049
657,0.7072967
658,0.999908
659,0.33588466
660,0.22939394
661,0.34624422
662,0.9925034
663,0.8678151
664,0.96867263
665,0.45620182
666,0.3132478
667,0.95423126
668,0.90795964
669,0.5330589
670,0.39901716
671,0.39317146
672,0.99997425
673,0.43394282
674,0.5011066
675,0.9486098
676,0.5892234
677,0.035857987
678,0.005354606
679,0.7709819
680,0.5451755
681,0.5729034
682,0.40547642
683,0.89706236
684,0.4506558
685,0.45818537
686,0.9734514
687,0.3400332
688,0.78388125
689,0.058406364
690,0.9979236
691,0.044422183
692,0.99999714
693,0.8476119
694,0.42590207
695,0.26855698
696,0.96205467
697,0.45216468
698,0.9338247
699,0.7446814
700,0.9999516
701,0.99088496
702,0.9834567
703,0.85978264
704,0.89423865
705,0.7822898
706,0.48567733
707,0.45273367
708,0.8261608
709,0.96747446
710,0.958887
711,0.86442757
712,0.11111328
713,0.9905876
714,0.8479788
715,0.54890686
716,0.009970613
717,0.032184847
718,0.0009188325
719,0.9180678
720,0.32345623
721,0.9006763
722,0.9997093
723,0.9406054
724,0.99050164
725,0.6816523
726,0.9726874
727,0.9100818
728,0.0003041812
729,0.060524106
730,0.9995016
731,0.9993788
732,0.12809262
733,0.9349147
734,0.997703
735,0.8443316
736,0.47541967
737,0.9834168
738,0.7765889
739,0.84517133
740,0.22519475
741,0.91167057
742,0.23010316
743,0.0013914149
744,0.7114638
745,0.95862836
746,0.10069241
747,0.93388915
748,0.99912757
749,0.97784334
750,0.96674377
751,0.97662044
752,0.47725466
753,0.15572625
754,0.8446378
755,0.8553589
756,0.24631749
757,0.2987124
758,0.9785387
759,0.798859
760,0.5270378
761,0.23910743
762,0.6985552
763,0.9689021
764,0.029253865
765,0.94960594
766,0.6878212
767,0.106934674
768,0.94524306
769,0.8772687
770,0.9285645
771,0.99015814
772,9.01901e-06
773,0.9806073
774,2.1994583e-05
775,0.31100893
776,0.9999584
777,0.72799695
778,0.15491275
779,0.50788444
780,0.041433033
781,0.9849637
782,0.9650182
783,0.9895951
784,0.8138986
785,0.9236911
786,0.8892822
787,0.8439674
788,0.2964997
789,0.987405
790,0.95538807
791,0.94646174
792,0.9001576
793,0.41322955
794,0.025864061
795,0.993468
796,0.6776684
797,0.9675163
798,0.6822527
799,0.99921787
800,0.9758981
801,0.2511091
802,0.50076514
803,0.37000674
804,0.402053
805,0.9974784
806,0.02859423
807,0.014228277
808,0.44192034
809,0.97743565
810,0.1620885
811,0.6939936
812,0.9954848
813,0.3598155
814,0.38569412
815,0.97530204
816,0.5276
817,0.47811761
818,0.7851342
819,0.846351
820,0.9158308
821,0.12555754
822,0.40038076
823,0.92362094
824,0.89379156
825,0.47567248
826,0.9391888
827,0.9511927
828,0.9999994
829,0.98951703
830,0.2178153
831,0.9346727
832,0.35351118
833,0.9845604
834,0.9562055
835,0.9946373
836,0.9892169
837,0.6741181
838,0.7008234
839,0.34786093
840,0.32038027
841,0.94893897
842,0.9999293
843,0.3515295
844,0.9908302
845,0.088130206
846,0.009291081
847,0.96262944
848,0.6918629
849,0.4195043
850,0.857284
851,0.90935767
852,0.92129385
853,0.96074075
854,0.9189703
855,0.90975
856,0.9081051
857,0.9748803
858,0.45622778
859,0.21850398
860,0.9921691
861,0.9359475
862,4.8296293e-05
863,0.9834235
864,0.9477259
865,4.1518986e-05
866,0.76437914
867,0.96795136
868,0.98622954
869,0.756386
870,0.92230445
871,0.1672481
872,0.90149426
873,0.5896988
874,0.96457714
875,0.8561684
876,0.2914969
877,0.06267147
878,0.3924155
879,1.8280463e-05
880,0.08307275
881,0.71049565
882,0.48854086
883,0.99997115
884,0.3790021
885,0.0283547
886,0.9573828
887,0.93373436
888,0.8716888
889,0.98432815
890,0.99995375
891,0.38287613
892,0.8725104
893,0.9983656
894,0.45521167
895,0.8341872
896,0.00042872754
897,0.48760855
898,0.9373684
899,0.9543889
900,0.9929444
901,0.9990754
902,0.19810404
903,0.98640555
904,0.51186764
905,0.9990011
906,0.4756399
907,0.0093657775
908,0.9948159
909,0.021824658
910,0.71356916
911,0.308306
912,0.07948472
913,0.98155457
914,0.48717275
915,0.4325776
916,0.9179526
917,0.0069992733
918,0.35785547
919,0.42860025
920,0.9677017
921,0.68668145
922,0.99999654
923,0.94403964
924,0.0073370766
925,0.99998343
926,0.18815304
927,0.0022491864
928,0.87289625
929,0.8136697
930,0.44185236
931,0.24717472
932,0.8306114
933,0.8856635
934,0.36174166
935,0.09961541
936,0.9464594
937,0.9405415
938,0.9646627
939,0.74653614
940,0.71810704
941,0.9903814
942,0.0017901738
943,0.4182225
944,0.9226578
945,0.51133823
946,0.8904483
947,0.041101787
948,0.91271406
949,0.9113997
950,0.3871419
951,0.98377293
952,0.9632321
953,0.954285
954,0.9677118
955,0.4439835
956,0.96621007
957,0.41620344
958,0.4905486
959,0.9005143
960,0.68280566
961,0.022829048
962,0.99030274
963,0.9690773
964,0.9971089
965,0.9700716
966,0.7760033
967,0.2057171
968,0.027767926
969,0.97986645
970,0.5748346
971,0.99743915
972,0.0051343497
973,0.0039953548
974,0.47233456
975,0.9545025
976,0.99718636
977,0.93134844
978,0.9238373
979,0.94553536
980,0.4465871
981,0.9963134
982,0.68767154
983,0.9755112
984,0.8959039
985,0.97133887
986,0.42852846
987,0.7263981
988,0.36140138
989,0.056799635
990,0.99293435
991,0.012691565
992,0.94652075
993,0.57182646
994,0.9958572
995,0.92769504
996,0.04502782
997,0.97661126
998,0.6762701
999,0.16112033
1000,0.56027913
1001,0.9368888
1002,0.43001786
1003,0.33661714
1004,0.9782899
1005,0.95260024
1006,0.00037468004
1007,0.9745807
1008,6.766647e-05
1009,0.17589292
1010,0.98814243
1011,0.995917
1012,0.3186555
1013,0.0012608839
1014,0.9536844
1015,0.31861627
1016,0.030895457
1017,0.9875123
1018,0.9756182
1019,0.33298096
1020,0.45238298
1021,0.08446749
1022,0.94151473
1023,0.92755646
1024,0.8586348
1025,0.1076022
1026,0.3556003
1027,0.34296632
1028,0.75589705
1029,0.015947886
1030,0.6200046
1031,0.9963605
1032,0.41783637
1033,0.51264614
1034,0.99728405
1035,0.90160793
1036,0.99932194
1037,0.9606557
1038,0.9967722
1039,0.9680747
1040,0.15013991
1041,0.9114539
1042,0.967182
1043,0.94754344
1044,0.47369844
1045,0.88754845
1046,0.8305597
1047,0.9269922
1048,0.9304592
1049,0.35073307
1050,0.43957236
1051,0.7072814
1052,0.9869921
1053,0.35017276
1054,0.49670067
1055,0.96938276
1056,0.9870226
1057,0.88943315
1058,0.32780606
1059,0.9996333
1060,0.09463768
1061,0.6768645
1062,0.9187519
1063,0.9946403
1064,0.8741332
1065,0.47866237
1066,0.9909779
1067,0.9804143
1068,0.41848493
1069,0.9652985
1070,0.96942556
1071,0.999537
1072,0.985451
1073,0.8631014
1074,0.40884992
1075,0.49476814
1076,0.49182636
1077,0.09196515
1078,0.9607084
1079,0.21733524
1080,0.029268311
1081,0.97189087
1082,0.96706843
1083,0.51916724
1084,0.97521824
1085,0.9432817
1086,0.9066422
1087,0.003130001
1088,0.17103663
1089,0.8426255
1090,0.3874796
1091,0.9430118
1092,0.9917236
1093,0.65517193
1094,0.9561997
1095,0.75678086
1096,0.80782545
1097,0.9832997
1098,0.97347957
1099,0.46321732
1100,0.97630674
1101,0.7089364
1102,0.3692207
1103,0.080804005
1104,0.46942174
1105,0.01205014
1106,0.00010085682
1107,0.78231
1108,0.5946081
1109,0.9723955
1110,0.120172806
1111,0.0033775545
1112,0.8902676
1113,0.3973542
1114,0.19410115
1115,0.9937323
1116,0.89356977
1117,0.8781887
1118,0.0160673
1119,0.99273646
1120,0.9533718
1121,0.45019907
1122,0.02198423
1123,0.99903417
1124,0.9666658
1125,0.99958974
1126,0.9355668
1127,0.00010458286
1128,0.01573866
1129,0.27544656
1130,0.99359775
1131,0.4953127
1132,0.9621744
1133,0.8829292
1134,0.4433938
1135,0.341744
1136,0.7242525
1137,0.0559955
1138,0.9999999
1139,0.96403617
1140,0.4237919
1141,0.84576964
1142,0.9826612
1143,0.93050367
1144,0.043814514
1145,0.10505406
1146,0.90424085
1147,0.16822104
1148,0.9954129
1149,0.73717374
1150,0.67736244
1151,0.99977344
1152,0.99941146
1153,0.78690064
1154,0.95174253
1155,0.48907715
1156,0.4830008
1157,0.75911486
1158,0.88492084
1159,0.98926115
1160,0.954233
1161,0.25677073
1162,0.9598718
1163,0.81264096
1164,0.10955102
1165,0.008832415
1166,0.020483244
1167,0.9619621
1168,0.995891
1169,0.8553672
1170,0.29072234
1171,0.9326007
1172,0.9585415
1173,0.47521198
1174,0.85895133
1175,0.9994831
1176,0.9999945
1177,0.7046612
1178,0.11817593
1179,0.83682865
1180,0.86964643
1181,0.5010828
1182,0.52935594
1183,0.9172097
1184,0.86908585
1185,0.99999595
1186,0.9625326
1187,0.92022395
1188,0.00013320899
1189,0.33536962
1190,0.30280775
1191,0.034782622
1192,0.0020548746
1193,0.7134008
1194,0.024789963
1195,0.7608153
1196,0.9998115
1197,0.42765585
1198,0.47918442
1199,0.30794156
1200,0.054510713
1201,0.9962237
1202,0.013357642
1203,0.8899315
1204,0.030533077
1205,0.94897956
1206,0.008874177
1207,0.92428887
1208,0.7999774
1209,0.9768878
1210,0.032020815
1211,0.31428164
1212,0.9998467
1213,0.9695683
1214,0.84665
1215,0.4877278
1216,0.6990925
1217,0.02478617
1218,0.99998343
1219,0.4112242
1220,0.94597656
1221,0.038511764
1222,0.39789957
1223,0.8227384
1224,0.99981624
1225,0.6720927
1226,0.99989974
1227,0.8957288
1228,0.96786827
1229,0.9261824
1230,0.2570534
1231,0.30395684
1232,0.00054530887
1233,0.0070285215
1234,0.9734316
1235,0.80260396
1236,0.58284533
1237,0.96187633
1238,0.40402713
1239,0.94480354
1240,0.99982375
1241,0.9823271
1242,0.5607161
1243,0.24006243
1244,0.99101853
1245,0.0019272591
1246,0.42761913
1247,0.8322866
1248,0.44761816
1249,0.06292447
1250,0.9999602
1251,0.81066793
1252,0.5354607
1253,0.23726875
1254,0.9719919
1255,0.0001760515
1256,0.94472104
1257,0.775502
1258,0.26457188
1259,0.94874156
1260,0.9999974
1261,0.48777285
1262,0.98441863
1263,0.9995646
1264,0.8937067
1265,0.38445807
1266,0.8904132
1267,0.97602046
1268,0.7096893
1269,0.9999002
1270,0.002057672
1271,0.897219
1272,4.8065223e-05
1273,0.2783002
1274,0.96658796
1275,0.77672964
1276,0.96125436
1277,0.6799443
1278,0.0017840193
1279,0.9440605
1280,0.89411104
1281,0.880115
1282,0.9591883
1283,0.43807158
1284,0.008486551
1285,0.9764505
1286,0.7993694
1287,0.22962059
1288,0.5887929
1289,0.13230558
1290,0.97142655
1291,0.7676883
1292,0.37217522
1293,0.4578088
1294,0.7325711
1295,0.9997236
1296,0.9964952
1297,0.99994206
1298,0.9851141
1299,0.8300294
1300,0.99764913
1301,0.11696461
1302,0.25163427
1303,0.96933144
1304,0.34928992
1305,0.9473957
1306,0.3398102
1307,0.35378945
1308,0.99741274
1309,0.99976057
1310,0.31842214
1311,0.9121137
1312,0.46045193
1313,0.99812657
1314,0.26897392
1315,0.47827005
1316,0.99438184
1317,0.8693274
1318,0.99342304
1319,0.9585794
1320,0.96462095
1321,0.95706624
1322,0.8433485
1323,0.45443538
1324,0.9819687
1325,0.56032115
1326,0.6876896
1327,0.021514239
1328,0.9835275
1329,0.9611884
1330,0.07894462
1331,0.8606105
1332,0.8093343
1333,0.97093374
1334,0.50400805
1335,0.8109712
1336,0.46777868
1337,0.9014035
1338,0.30550542
1339,0.81421477
1340,0.89126134
1341,0.96613073
1342,0.9116226
1343,0.41623896
1344,0.9475192
1345,0.9362664
1346,0.8854115
1347,0.99998856
1348,0.977038
1349,0.10171675
1350,0.9997174
1351,0.06345277
1352,0.99980825
1353,0.7149758
1354,0.9438931
1355,0.83799934
1356,0.86503804
1357,0.95465493
1358,0.95885825
1359,0.90541065
1360,0.69720066
1361,0.0010974942
1362,0.9883823
1363,0.4131549
1364,0.98905176
1365,0.983567
1366,0.9806223
1367,0.997776
1368,0.26504648
1369,0.999998
1370,0.223812
1371,0.959813
1372,0.6578603
1373,0.99996793
1374,0.8588763
1375,0.44160247
1376,0.00478753
1377,0.89833266
1378,0.6478602
1379,0.3507861
1380,0.89284253
1381,0.40663695
1382,0.8322847
1383,0.0014890571
1384,0.4321017
1385,0.9468186
1386,0.6826284
1387,0.08584227
1388,0.9449671
1389,0.9296044
1390,0.94839585
1391,0.9521635
1392,0.5154082
1393,0.99833447
1394,0.8867987
1395,0.19307692
1396,0.8644136
1397,0.14625953
1398,0.96225953
1399,0.58560467
1400,0.9911417
1401,0.3485081
1402,0.8570523
1403,0.94170177
1404,0.86315453
1405,0.99911994
1406,0.0017638163
1407,0.890998
1408,0.84712416
1409,0.38189584
1410,0.018937012
1411,0.11536924
1412,0.99440324
1413,0.9653674
1414,0.74635875
1415,0.96425194
1416,0.8581769
1417,0.49096653
1418,0.94961107
1419,0.9998264
1420,0.8995107
1421,0.5847348
1422,0.87756336
1423,0.99856454
1424,0.6948316
1425,0.36863387
1426,0.99947363
1427,0.99649686
1428,0.11941791
1429,0.061015096
1430,0.46414387
1431,0.9376123
1432,0.9983417
1433,0.7031167
1434,0.9999697
1435,0.32209182
1436,0.1280303
1437,0.10422586
1438,0.89230096
1439,0.9614261
1440,0.9274743
1441,0.7390886
1442,0.5941149
1443,0.68849283
1444,0.22437324
1445,0.9989994
1446,0.4984707
1447,0.41985917
1448,0.00017018158
1449,0.7592297
1450,0.0013039898
1451,0.41960803
1452,0.70313436
1453,0.5864457
1454,0.9648842
1455,0.97539085
1456,0.89626753
1457,0.56833905
1458,0.47628978
1459,0.55444354
1460,0.09051307
1461,0.8277867
1462,0.4600333
1463,0.89756733
1464,0.9062782
1465,0.4245744
1466,0.13383085
1467,0.16996118
1468,0.9421768
1469,0.0013405967
1470,0.9599395
1471,0.7326957
1472,0.39256895
1473,0.9996234
1474,0.0084311
1475,0.87850636
1476,0.42461985
1477,0.47763968
1478,0.95159286
1479,0.99996805
1480,0.9979336
1481,0.98407054
1482,0.86141646
1483,0.97041154
1484,0.41612124
1485,0.9675722
1486,0.9014038
1487,0.20995475
1488,0.85732543
1489,0.019034777
1490,0.52992755
1491,0.8984205
1492,0.99888223
1493,0.9017386
1494,0.9865578
1495,0.33856928
1496,0.9099497
1497,0.99277836
1498,0.45301768
1499,0.6784807
1500,0.86958784
1501,0.847137
1502,0.54799175
1503,0.87810344
1504,0.9999714
1505,0.65457755
1506,0.9771871
1507,0.00027870588
1508,0.45085767
1509,0.7050354
1510,0.89127934
1511,0.33138838
1512,0.0035040777
1513,0.99900717
1514,0.5233871
1515,0.97956663
1516,0.48010424
1517,0.8962931
1518,0.97878575
1519,0.48684573
1520,0.055679195
1521,0.9493724
1522,0.480815
1523,0.7677344
1524,0.9347427
1525,0.99921095
1526,0.4100913
1527,0.9737637
1528,0.886
1529,0.96141374
1530,0.30973935
1531,0.99588627
1532,0.9999851
1533,0.3384088
1534,0.041586466
1535,0.80600435
1536,0.91893727
1537,0.9265514
1538,0.15808256
1539,0.034537647
1540,0.730985
1541,0.045972776
1542,0.9972113
1543,0.8834729
1544,0.95125973
1545,0.97190756
1546,0.97641444
1547,0.19323562
1548,0.9953353
1549,0.72168154
1550,0.40091112
1551,0.10487791
1552,0.0080264155
1553,0.85599375
1554,0.9304005
1555,0.92851514
1556,0.7304949
1557,0.9320569
1558,0.9966022
1559,0.5128871
1560,0.4386648
1561,0.9403281
1562,0.9431805
1563,0.993439
1564,0.9623762
1565,0.43986124
1566,0.8201887
1567,0.96665233
1568,0.46222886
1569,0.9864248
1570,0.9267
1571,0.9815943
1572,0.028076531
1573,0.28683585
1574,0.9959019
1575,0.90523624
1576,0.6922454
1577,0.9681677
1578,0.95048004
1579,0.94164854
1580,0.5241094
1581,0.051284727
1582,0.99589336
1583,0.34095934
1584,0.003729597
1585,0.08220468
1586,0.032386117
1587,0.9954656
1588,0.015081982
1589,0.2656166
1590,0.015947856
1591,0.09971216
1592,0.9788979
1593,0.99982435
1594,0.4891854
1595,0.9078194
1596,0.8927743
1597,0.13760658
1598,0.89659935
1599,0.011821328
1600,0.96554893
1601,0.99245864
1602,0.0017668052
1603,0.96295077
1604,0.88782716
1605,0.231324
1606,0.99141496
1607,0.9429993
1608,0.9983652
1609,0.8187806
1610,0.34992805
1611,0.026366454
1612,0.14530176
1613,0.5089395
1614,0.37626937
1615,0.9634562
1616,0.018694863
1617,0.97971183
1618,0.98972076
1619,0.27761284
1620,0.96601135
1621,0.13897583
1622,0.31201318
1623,0.15867001
1624,0.00040929642
1625,0.00549521
1626,0.10495238
1627,0.0018549609
1628,0.92882943
1629,0.9948147
1630,0.28854918
1631,0.48562643
1632,0.98978174
1633,0.9972855
1634,0.99997723
1635,0.99877137
1636,0.7821941
1637,0.89447594
1638,0.945751
1639,0.9999529
1640,0.8777225
1641,0.90796906
1642,0.2155057
1643,0.99763703
1644,0.38520128
1645,0.38069618
1646,0.8639833
1647,0.03160529
1648,0.47448215
1649,0.9845893
1650,0.69218355
1651,0.99133414
1652,0.9998404
1653,0.9760366
1654,0.849447
1655,0.8310032
1656,0.40936235
1657,0.065021396
1658,0.9803336
1659,0.90264815
1660,0.03784543
1661,0.077637784
1662,0.4653219
